Year,Month,Day,Month #,Day #,Raw Biogas Produced (m3),BioCNG Produced （m3),BioCNG Sold (m3),Vehicle use (m3),Liquid Fertilizer Produced (t),Solid fertilizer produced (t),Wastewater flow to WWTP (unit?),Solid residues (kg),Pig Manure (t),Cassava (t),Fish waste water (t),Kitchen food waste (t),Municipal fecal residue (t),Tea waste (t),Chicken litter (t),Bagasse feed (t),Alcohol waste (t),Chinese medicine waste (t),Energy grass (t),Banana fruit shafts (t),Lemon waste (t),Percolate (t),Other waste (t),50% NaOH/kg,FeCl2/kg,PAM/kg,Defoamer/kg,Project electricity use/kWh,Office space electricity use/kWh,Water/m3,Diesel/L,
2014,May,1,1,1,0,2024,3658,,0,0,,,6.82,0,0,0,0,0,0,15,0,0,0,0,0,0,26.44,0,0,0,0,2409,1296,0,0,
2014,May,2,1,2,0,2909,4348,,0,0,,,0,0,0,0,0,0,0,15,0,0,0,0,0,0,28.92,0,0,0,0,2612,1302,0,130,
2014,May,3,1,3,0,3020,0,,0,0,,,6.66,0,0,0,0,0,0,15,0,0,0,0,0,0,26.9,0,0,0,0,2824,1291,0,0,
2014,May,4,1,4,0,3042,0,,0,0,,,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,1252,0,20,
2014,May,5,1,5,0,2779,7584,,0,0,,,9.54,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2368,1244,0,0,
2014,May,6,1,6,0,2686,2698,,0,0,,,2.98,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2113,1231,0,0,
2014,May,7,1,7,0,2112,0,,0,0,,,6.04,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2222,1510,0,280,
2014,May,8,1,8,0,1529,0,,0,0,,,15.36,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2478,1657,0,0,
2014,May,9,1,9,0,2085,0,,0,0,,,6.3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2188,1670,0,40,
2014,May,10,1,10,0,1902,3925,,0,0,,,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2018,1314,0,60,
2014,May,11,1,11,0,1971,3748,,0,0,,,3.85,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,2226,1555,0,0,
2014,May,12,1,12,0,2404,0,,0,0,,,7.52,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2108,1553,0,0,
2014,May,13,1,13,0,1610,2837,,0,0,,,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,2438,1740,0,0,
2014,May,14,1,14,0,0,0,,0,0,,,6.22,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1371,0,20,
2014,May,15,1,15,0,906,0,,0,0,,,6.72,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,1570,1236,0,50,
2014,May,16,1,16,0,2518,4295,,0,0,,,7.02,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3003,1231,0,60,
2014,May,17,1,17,0,1551,0,,0,0,,,5.68,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2265,1251,0,190,
2014,May,18,1,18,0,1724,3830,,0,0,,,6.16,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2505,1310,0,0,
2014,May,19,1,19,0,2160,0,,0,0,,,6.4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2899,1214,0,0,
2014,May,20,1,20,0,2621,3464.02,,0,0,,,7.18,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3376,1096,0,100,
2014,May,21,1,21,0,1946,0,,0,0,,,8.58,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2799,1202,0,0,
2014,May,22,1,22,0,2179,3617,,0,0,,,6.16,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,2959,1346,0,40,
2014,May,23,1,23,0,2129,0,,0,0,,,5.52,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3075,1282,0,0,
2014,May,24,1,24,0,2108,4344,,0,0,,,5.26,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2356,1247,0,60,
2014,May,25,1,25,0,2429,0,,0,0,,,9.52,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3001,1372,0,0,
2014,May,26,1,26,0,3058,0,,0,0,,,6.62,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3159,1174,0,180,
2014,May,27,1,27,0,2466,3631,,0,0,,,6.28,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2752,1269,0,0,
2014,May,28,1,28,0,2655,0,,0,0,,,0,0,0,0,0,0,0,19.25,0,0,0,0,0,0,0,0,0,0,0,2100,667,0,0,
2014,May,29,1,29,0,2953,0,,0,0,,,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3455,1372,0,40,
2014,May,30,1,30,0,2499,0,,0,0,,,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2670,1436,0,0,
2014,May,31,1,31,0,1789,4657,,0,0,,,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2733,1288,0,100,
2014,June,1,2,32,0,1985,0,,0,0,,,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2215,1279,0,50,
2014,June,2,2,33,0,992,0,,0,0,,,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1931,1323,0,30,
2014,June,3,2,34,0,2331,4126,,0,0,,,6.2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2878,1386,0,0,
2014,June,4,2,35,0,1326,0,,0,0,,,6.32,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2084,1115,0,0,
2014,June,5,2,36,0,648,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,1189,0,50,
2014,June,6,2,37,0,0,3469,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,1059,0,150,
2014,June,7,2,38,0,257,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,906,0,0,
2014,June,8,2,39,0,164,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,1162,0,0,
2014,June,9,2,40,0,91,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,1202,0,0,
2014,June,10,2,41,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,1135,0,100,
2014,June,11,2,42,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,1294,0,0,
2014,June,12,2,43,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,876,0,0,
2014,June,13,2,44,0,256,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,876,0,0,
2014,June,14,2,45,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,1183,0,0,
2014,June,15,2,46,0,186,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1167,0,0,
2014,June,16,2,47,0,160,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,225,0,50,
2014,June,17,2,48,0,0,0,,0,0,,,14.6,0,0,0,0,0,0,20.8,0,0,0,0,0,0,0,0,0,0,0,1217,1331,0,0,
2014,June,18,2,49,0,790,0,,0,0,,,17.8,0,0,0,0,0,0,26.104,0,0,0,0,0,0,0,0,0,0,0,2405,1457,0,250,
2014,June,19,2,50,0,3175,0,,0,0,,,10.92,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,2049.792,0,0,0,3989,1444,0,0,
2014,June,20,2,51,0,2559,3985,,0,0,,,0,0,0,0,0,0,0,10.92,0,0,0,0,0,0,0,361.728,0,0,0,3675,829,0,20,
2014,June,21,2,52,0,3567,3542,,0,0,,,3.6,0,0,0,0,0,0,25.1,0,0,0,0,0,0,0,361.728,0,0,0,4083,1569,0,80,
2014,June,22,2,53,0,3296,3806,,0,0,,,9.28,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3929,1629,0,50,
2014,June,23,2,54,0,2482,3449,,0,0,,,9.68,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3538,1458,0,50,
2014,June,24,2,55,0,2290,3915,,0,0,,,9.68,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3327,1477,0,100,
2014,June,25,2,56,0,2332,0,,0,0,,,10.9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,723.447,0,0,0,3296,1460,0,0,
2014,June,26,2,57,0,2439,3945,,0,0,,,10.4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1808.64,0,0,0,3547,1557,0,20,
2014,June,27,2,58,0,2715,0,,0,0,,,3.68,0,0,0,0,0,0,37,0,0,0,0,0,0,0,602.88,0,0,0,3585,1540,0,230,
2014,June,28,2,59,0,2768,4381,,0,0,,,9.44,0,0,0,0,0,0,37.8,0,0,0,0,0,0,0,1567.488,0,0,0,3646,1803,0,100,
2014,June,29,2,60,0,3171,3768,,0,0,,,6.66,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1808.64,0,0,0,3410,1616,0,30,
2014,June,30,2,61,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,July,1,3,62,0,3711,3949,,0,0,,,11.84,0,0,0,0,0,0,40,0,0,0,0,0,0,0,2773.248,0,0,0,4702,1848,0,30,
2014,July,2,3,63,0,4158,4016,,0,0,,,3.18,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1326.3361,0,0,0,4992,1783,0,120,
2014,July,3,3,64,0,4292,3723,,0,0,,,6.54,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1205.76,0,0,0,4637,1764,0,50,
2014,July,4,3,65,0,3531,3727,,0,0,,,6.74,0,0,0,0,0,0,35,0,0,0.46,0,0,0,0,964.608,0,0,0,4292,1633,0,80,
2014,July,5,3,66,0,3239,3833,,0,0,,,6.46,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1567.488,0,0,0,3806,1739,0,40,
2014,July,6,3,67,0,3238,3748,,0,0,,,3.5,0,0,0,0,0,0,40,0,0,0,0,0,0,0,2532.096,0,0,0,4685,1824,0,140,
2014,July,7,3,68,0,2703,3660,,0,0,,,3.68,0,0,0,0,0,0,20,0,0,0,0,0,0,0,241.152,0,0,0,4030,1279,0,0,
2014,July,8,3,69,0,2395,3978,,0,0,,,6.44,0,0,0,0,0,0,40,0,0,0,0,0,0,0,2049.408,0,0,0,3859,1699,0,20,
2014,July,9,3,70,0,3800,0,,0,0,,,12.74,0,0,0,0,0,0,32,0,0,0,0,0,0,7.8,1446.912,0,0,0,5082,1451,0,230,
2014,July,10,3,71,0,4526,3961,,0,0,,,14.52,0,0,0,0,0,0,40,0,0,0,0,0,0,10.4,1205.76,0,0,0,5703,1737,0,220,
2014,July,11,3,72,0,5215,8345,,0,0,,,6.22,0,0,0,0,0,0,40,0,0,0,0,0,0,15.4,2049.792,0,0,0,6183,1708,0,50,
2014,July,12,3,73,0,5036,3748,,0,0,,,9.24,0,0,0,0,0,0,40,0,0,0,0,0,0,20,2652.672,0,0,0,6580,1864,0,290,
2014,July,13,3,74,0,4940,7906,,0,0,,,10.42,0,0,0,0,0,0,40,0,0,0,0,0,0,7.3,1446.912,0,0,0,6049,2143,0,80,
2014,July,14,3,75,0,4161,3934,,0,0,,,11.98,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1205.76,0,0,0,5137,1480,0,100,
2014,July,15,3,76,0,4519,3764,,0,0,,,11.76,0,0,0,0,0,0,40,0,0,0,0,0,0,0,2290.944,0,0,0,5560,1810,0,0,
2014,July,16,3,77,0,5171,7630,,0,0,,,14.85,0,0,0,0,0,0,36,0,0,0,0,0,0,15,1205.76,0,0,0,5586,1226,0,0,
2014,July,17,3,78,0,5787,3829,,0,0,,,6.1,0,0,0,0,0,0,20,0,0,0,0,0,0,30,1808.64,0,0,0,5000,1926,0,30,
2014,July,18,3,79,0,0,4067,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,July,19,3,80,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,July,20,3,81,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,July,21,3,82,0,2738,0,,0,0,,,0,0,0,0,0,0,0,18,0,0,0,0,0,0,8.1,361.728,0,0,0,12549,0,0,50,
2014,July,22,3,83,0,2402,4032,,0,0,,,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,844.032,0,0,0,5750,0,0,130,
2014,July,23,3,84,0,3640,0,,0,0,,,0,0,0,0,0,0,0,40,0,0,0,0,0,0,10,120.576,0,0,0,6435,0,0,0,
2014,July,24,3,85,0,3043,3902,,0,0,,,6.4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,964.608,0,0,0,4682,0,0,0,
2014,July,25,3,86,0,2715,3705,,0,0,,,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,121,0,0,0,3585,5211,0,50,
2014,July,26,3,87,0,2082,4066,,0,0,,,0,0,0,0,0,0,0,23,0,0,0,0,0,0,5,0,0,0,0,2265,868,0,50,
2014,July,27,3,88,0,3613,4115,,0,0,,,0,0,0,0,0,0,0,50,0,0,0,0,0,0,10,0,0,0,0,4273,1787,0,170,
2014,July,28,3,89,0,2881,0,,0,0,,,9.68,0,0,0,0,0,0,26,0,0,0,0,0,0,10,1024.584,0,0,0,4749,2374,0,0,
2014,July,29,3,90,0,3856,8043,,0,0,,,9.7,0,0,0,0,0,0,50,0,0,0,0,0,0,5,1024.584,0,0,0,4847,1749,0,110,
2014,July,30,3,91,0,3094,0,,0,0,,,0,0,0,0,0,0,0,6.36,0,0,0,0,0,0,0,241.152,0,0,0,4145,1815,0,20,
2014,July,31,3,92,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,August,1,4,93,0,3707,37.79,,0,0,,,14.32,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1205.76,0,0,0,5010,1699,0,0,
2014,August,2,4,94,0,2305,4059.25,,0,0,,,3.26,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3716,1659,0,0,
2014,August,3,4,95,0,2356,4107.82,,0,0,,,3.24,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3820,1606,0,200,
2014,August,4,4,96,0,1754,134.12,,0,0,,,2.96,0,0,0,0,7.36,0,5.4,0,0,0,0,0,0,0,0,0,0,0,3312,1756,0,0,
2014,August,5,4,97,0,2180,4168.91,,0,0,,,6.47,0,0,0,0,8.7,0,19.08,0,0,0,0,0,0,0,0,0,0,0,3448,1523,0,0,
2014,August,6,4,98,0,1921,149.63,,0,0,,,3.16,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3396,1667,0,0,
2014,August,7,4,99,0,2351,4100.11,,0,0,,,3.02,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1688,0,0,0,3874,1737,0,150,
2014,August,8,4,100,0,3383,4139.69,,0,0,,,3.26,0,0,0,0,0,0,35,0,0,0,0,0,0,4.02,1205.76,0,0,0,4599,1548,0,50,
2014,August,9,4,101,0,2789,230.82,,0,0,,,10.16,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3842,1728,0,50,
2014,August,10,4,102,0,2579,4184.65,,0,0,,,10.44,0,0,0,0,0,0,40,0,0,0,0,0,0,0,241.152,0,0,0,3942,1779,0,150,
2014,August,11,4,103,0,2236,3314.16,,0,0,,,8.28,0,0,0,0,0,0,35,0,0,0,0,0,0,0,612.538,0,0,0,3792,1605,0,0,
2014,August,12,4,104,0,2881,3953.57,,0,0,,,8.61,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1688.064,0,0,0,4183,1866,0,100,
2014,August,13,4,105,0,2785,141.79,,0,0,,,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1155.184,0,0,0,4000,1923,0,50,
2014,August,14,4,106,0,3191,4196.41,,0,0,,,10.24,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1205,0,0,0,4523,1935,0,200,
2014,August,15,4,107,0,2852,4054.79,,0,0,,,5.74,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5476,0,0,0,
2014,August,16,4,108,0,2992,3589.12,,0,0,,,3.64,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2698,1594,0,30,
2014,August,17,4,109,0,2486,3911.39,,0,0,,,3.2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1207,0,0,0,3506,1791,0,20,
2014,August,18,4,110,0,2685,173.74,,0,0,,,5.94,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4069,1809,0,300,
2014,August,19,4,111,0,2244,4155.05,,0,0,,,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,3322,1862,0,0,
2014,August,20,4,112,0,2468,103.28,,0,0,,,5.56,0,0,0,0,0,0,33,0,0,0,0,0,0,0,1446,0,0,0,3234,2083,0,50,
2014,August,21,4,113,0,2819,4337.67,,0,0,,,5.44,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1446,0,0,0,3560,2190,0,50,
2014,August,22,4,114,0,3331,3828,,0,0,,,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1205,0,0,0,4056,1898,0,120,
2014,August,23,4,115,0,2522,0,,0,0,,,3.5,0,0,0,0,0,0,36,0,0,0,0,0,0,0,2050,0,0,0,3739,2153,0,30,
2014,August,24,4,116,0,2728,4020.99,,0,0,,,6.56,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2291,0,0,0,3938,2140,0,100,
2014,August,25,4,117,0,3092,4238.31,,0,0,,,3.06,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1326,0,0,0,4264,2175,0,50,
2014,August,26,4,118,0,3392,4216.53,,0,0,,,3.02,0,0,0,0,0,0,35,0,0,0,0,0,0,0,1567,0,0,0,4370,2329,0,0,
2014,August,27,4,119,0,3056,4305.99,,0,0,,,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1085,0,0,0,4050,2179,0,0,
2014,August,28,4,120,0,3155,160.36,,0,0,,,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1197,0,0,0,3919,2394,0,200,
2014,August,29,4,121,0,2360,4057.6,,0,0,,,2.98,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1626,0,0,0,3019,2338,0,200,
2014,August,30,4,122,0,0,95.78,,0,0,,,3.66,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1688,0,0,0,1772,1647,0,50,
2014,August,31,4,123,0,2434,129.46,,0,0,,,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,723,0,0,0,3649,2062,0,0,
2014,September,1,5,124,0,2423,4504.35,,0,0,,,10.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,241,0,0,0,3762,2292,0,0,
2014,September,2,5,125,0,2498,182.08,,0,0,,,9.88,0,0,0,0,0,0,22,0,0,0,0,0,0,0,361,0,0,0,3718,2065,0,0,
2014,September,3,5,126,0,2184,4186.39,,0,0,,,3.18,0,0,0,0,0,0,20,0,0,0,0,0,0,0,483,0,0,0,3832,2234,0,80,
2014,September,4,5,127,0,2547,4553.84,,0,0,,,3.06,0,0,0,0,0,0,22.7,0,0,0,0,0,0,0,2532,0,0,0,3479,2251,0,220,
2014,September,5,5,128,0,3529,154.53,,0,0,,,3.5,0,11,0,0,2.12,0,32,0,0,0,0,0,0,0,1808,0,0,0,4644,2501,0,50,
2014,September,6,5,129,0,2504,4360.46,,0,0,,,3.46,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3676,2073,0,50,
2014,September,7,5,130,0,3438,4048.9,,0,0,,,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,400,0,0,3819,2075,0,0,
2014,September,8,5,131,0,3155,3910.2,,0,0,,,0,0,14.02,0,0,0,0,0,0,0,0,0,0,0,22.1,0,350,0,0,3878,2132,0,0,
2014,September,9,5,132,0,3847,4328.86,,0,0,,,8.68,0,10,0,0,0,0,2,0,0,0,0,0,0,24,0,0,0,0,4879,2157,0,0,
2014,September,10,5,133,0,3290,3297.47,,0,0,,,2.52,0,10,0,0, ,0,8,0,0,0,0,0,0,29.94,483,350,0,0,4504,2147,0,650,
2014,September,11,5,134,0,3715,4062.17,,0,0,,,3.72,0,10.6,0,0,0,0,10,0,0,0,0,0,0,24,1326,300,0,0,4531,2231,0,0,
2014,September,12,5,135,0,4441,4133.76,,0,0,,,3.78,0,0,0,0,0,0,14,0,0,0,0,0,0,18.58,1447,200,0,0,4755,2325,0,0,
2014,September,13,5,136,0,2326,4079.21,,0,0,,,3.42,0,0,0,0,0,0,5.6,21.84,0,0,0,0,0,0,964.6,0,0,0,3268,2290,0,300,
2014,September,14,5,137,0,2235,144.53,,0,0,,,3.12,0,0,0,0,0,0,12.3,0,0,0,0,0,0,0,1567,0,0,0,3242,2309,0,50,
2014,September,15,5,138,0,1813,3872.68,,0,0,,,6.18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,361,0,0,0,2374,1375,0,50,
2014,September,16,5,139,0,0,27.87,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4425,0,0,0,
2014,September,17,5,140,0,1821,44.46,,0,0,,,0,0,0,0,0,0,0,12,21.2,0,0,0,0,0,0,361,0,0,0,4425,0,0,0,
2014,September,18,5,141,0,2328,2254.76,,0,0,,,3.54,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1326,0,0,0,4143,1250,0,50,
2014,September,19,5,142,0,2052,149.95,,0,0,,,2.69,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1688,0,0,0,3789,0,0,0,
2014,September,20,5,143,0,2729,3910.03,,0,0,,,3.07,0,0,0,0,0,0,22.6,11.28,0,0,0,0,0,0,1929,0,0,0,5064,0,0,250,
2014,September,21,5,144,0,3038,4320.94,,0,0,,,2.98,0,0,0,0,0,0,26.1,0,0,0,0,0,0,0,1929,0,0,0,4299,0,0,50,
2014,September,22,5,145,0,2376,135.15,,0,0,,,2.26,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,1929,0,0,0,4723,0,0,0,
2014,September,23,5,146,0,2435,3982.62,,0,0,,,3.54,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,2411,0,0,0,5072,0,0,200,
2014,September,24,5,147,0,2233,114.31,,0,0,,,10.5,0,2.88,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4291,0,0,0,
2014,September,25,5,148,0,1532,4682.05,,0,0,,,10.3,0,0,0,0,3.44,0,1,0,0,0,0,0,0,0,0,0,0,0,2772,2256,0,50,
2014,September,26,5,149,0,2185,160.71,,0,0,,,3.37,0,0,0,0,5.94,0,1,11.1,0,0,0,0,0,0,0,0,0,0,2869,1500,0,150,
2014,September,27,5,150,0,1081,139.78,,0,0,,,3.44,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,3505,0,0,0,
2014,September,28,5,151,0,1588,3877,,0,0,,,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855,0,0,0,
2014,September,29,5,152,0,1355,162.34,,0,0,,,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3617,0,17,0,
2014,September,30,5,153,0,955,275.49,,0,0,,,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,3430,0,18,20,
2014,October,1,6,154,0,2255,4578,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4419,0,9,0,
2014,October,2,6,155,0,2044,4296,,0,2.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4332,0,13,50,
2014,October,3,6,156,0,1639,297.33,,0,1.08,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3444,0,39,10,
2014,October,4,6,157,0,1585,176.42,,68.98,0,,,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594,0,19,20,
2014,October,5,6,158,0,2518,237.21,,0,10.68,,,0,0,11,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,4468,0,18,0,
2014,October,6,6,159,0,2188,3969.69,,0,10.9,,,0,0,11,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,4098,0,20,50,
2014,October,7,6,160,0,2112,4160.76,,0,10.58,,,0,0,11,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,4089,0,19,0,
2014,October,8,6,161,0,2239,197.77,,37.4,11.62,,,0,0,14.02,0,0,0,0,17.5,0,0,0,0,0,0,0,0,0,0,0,4206,0,18,50,
2014,October,9,6,162,0,1806,229.4,,36.94,12.02,,,0,0,10,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,3654,0,19,0,
2014,October,10,6,163,0,2040,4154.39,,0,0,,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3194,0,24,0,
2014,October,11,6,164,0,1575,211.56,,158.9,10.5,,,0,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874,0,54,0,
2014,October,12,6,165,0,1373,4126.03,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347,0,30,30,
2014,October,13,6,166,0,1229,230.97,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437,0,43,0,
2014,October,14,6,167,0,1012,74.02,,32.32,2.38,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131,0,40,0,
2014,October,15,6,168,0,856,177.26,,30.54,2.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2770,0,0,0,
2014,October,16,6,169,0,897,4092.43,,0,2.08,,,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,1270,0,0,0,3160,0,15,0,
2014,October,17,6,170,0,1022,210.58,,64.72,2.28,,,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,241,0,0,0,1664,2250,25,20,
2014,October,18,6,171,0,819,3976.12,,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1441,25,0,
2014,October,19,6,172,0,711,226.8,,99.16,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2983,0,22,0,
2014,October,20,6,173,0,819,3976.12,,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1441,25,0,
2014,October,21,6,174,0,956,372,,63.3,9.62,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,1816,1375,26,0,
2014,October,22,6,175,0,835,175.2,,30.4,4.1,,,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,1990,1424,26,0,
